,level_0,index,chcarbon,code,Land use,TopN2O,precipitation_level,component_name,carbon_e_c_nit,to_carb,AnnualHarv,annualChangeInCarbon,ISPAID Soil Type,soil_series,LAND USE TYPE,SU,DI,GS,yield, carcass weight ( animal ha-1 year-1),kg CO2-e kg steer-1 (Stanley et al 2018),Totak GHG kg CO2-e kg carcass weight/ha,SOC,Molecular_wight,C kg co2-,net emmision,soil_code,ut_rate,yieldBaseRates,ch4_kg_ha_yr,new_ghg,Unnamed: 0,changeincarbon2,co_eq,an_Year,SOC1,SOC2,Whole_repsiration,Top_respiration,TPC,flowNitrate,NConc,n20,N03Ncon,CumuAnnualLeach,NO3Total,MineralN,LeachNO3,runoff,drainaged_run_off,total_carbon,no2_eq,top_no2_eq,mean_rain,mean_maxt,mean_mint,total_radn,PAWC1,PAWC2,SW1,SW2,SW3,land_use,Depth,residue_fraction,SID,changeincarbon,SurfaceOrganicMatter.Wt,Year,Month,sub_surface_drain_no3,sub_surface_drain,CNRed,Catmos,M_AGB,MAIZE_AGB_NITROGEN,Maize_Yield,mYield,Toplayer_soil_Carbon,CumulativeAnnualLeaching,BD,N03Ncon2,N03Ncon3,Nloss,Year_in_soybean,soy_AGB,SoyYield,AGPKikuyu.HarvestedWt,SimpleGrazing.GrazedDM,SimpleGrazing.AmountDungWtReturned,SimpleGrazing.AmountDungNReturned,SimpleGrazing.AmountUrineNReturned,MicroClimate.RadiationInterception,Weather.Radn,NReturned,CReturned,DeadProportion,AGPKikuyu.CoverTotal,AGPKikuyu.CoverGreen,AGPKikuyu.CoverDead,AGPKikuyu.AboveGroundWt,AGPKikuyu.AboveGroundDeadWt,land_use_codes,precipitation_level_mm,SoilType,soil_type,carbon_eq,Precipitation (cm) 1,carbon_equivalent_forests,new_ghg_intensity,base_yield,energy_in_put,total_ghg_w_energy
4267,4267,11018,-3.808123206519287,5,alfalfa,2.9667318065911004,817.0,Muscatine,6289.559991103902,-14.703626233875143,,-0.32674724964166985,,,,,,,,,,,,,,,,,,,902.4023794404344,1107.0,-10.895503027355858,53913.29619087552,1987.5,39.69218907608182,100.4897989744021,563.3685058602163,473.5829939390183,100.4897989744021,0.0178487305101194,6747.579524070016,4.925730352341641,40.23646565499928,5.425773253785124,525.5968458402571,40.13507878250263,5.425773253785124,3.590597293359408,26.4024284726631,140.18198805048397,1277.1715127857256,769.231175566121,816.9999931942333,5401.812125950149,1186.200000992327,5581.90183379614,0.1616979178922063,0.2009129125552157,0.3776223094083593,0.4168545460666477,0.4164631434953642,alfalfa,,,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,817.0,T,Muscatine,1197.8554171863616,,,0.0034688438349398,14.1,3.130292930556957,7191.962370544336
4268,4268,11032,-3.676750309629565,5,alfalfa,3.203266713494667,872.0,Muscatine,6699.945161956963,-14.757980511982009,,-0.32795512248848907,,,,,,,,,,,,,,,,,,,902.4023794404344,1108.0,-11.081230202352444,54112.595210600695,1987.5,39.668192912196005,100.49411920033644,560.5712025123252,471.64347652339546,100.49411920033644,0.0385994972333183,4890.328757493699,5.122228803339176,29.154320227787306,7.585943637741733,399.5675149963818,30.27796580236273,7.585943637741733,4.373266441112108,43.87980619442279,140.16231211253245,1328.120754008658,830.5612978561172,871.9999978515235,5401.812125950149,1186.200000992327,5581.90183379614,0.1652727705198393,0.2041600290081965,0.381200750111762,0.4201022882112559,0.4184863859464457,alfalfa,,,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,872.0,T,Muscatine,1202.2834790428008,,,0.0034688438349398,14.1,3.130292930556957,7602.347541397397
4269,4269,11060,-3.571929368562806,5,alfalfa,3.767731073272142,1146.0,Muscatine,7571.349989229958,-13.56280635338438,,-0.3013956967418751,,,,,,,,,,,,,,,,,,,902.4023794404344,1110.0,-9.990876984821575,49730.28996240939,1987.5,39.61093668260003,100.61507847204092,538.7825891990196,450.8493816926179,100.61507847204092,0.0089300832083322,1600.4613899610188,5.194296446066368,8.35379924708411,10.73358660591454,133.49247160937412,8.62725726079515,10.73358660591454,14.715155256236493,165.7489391665936,140.22601515464095,1346.8068642300657,976.9188425698484,1146.0000003860755,5401.812125950149,1186.200000992327,5581.90183379614,0.1837158021053016,0.2215787703929818,0.3996573765878556,0.4375289221556562,0.4261068554251984,alfalfa,,,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1146.0,T,Muscatine,1104.9166242557142,,,0.0034688438349398,14.1,3.130292930556957,8473.752368670392
4270,4270,11074,-2.7491152318431133,5,alfalfa,3.782500782896785,1100.0,Muscatine,7487.7594810335195,-12.225581188176244,,-0.2716795819594721,,,,,,,,,,,,,,,,,,,902.4023794404344,1111.0,-9.47646595633313,44827.13102331288,1987.5,39.88430831140011,100.73046936083126,540.6044906377515,448.8391850806919,100.73046936083126,0.0250985228345858,2429.317274753054,5.205173349396032,13.385847597995372,11.557281072666171,171.88705651707306,14.79954566906553,11.557281072666171,80.9923775293221,133.6004624918059,140.61477767223138,1349.627089879114,980.7484172796665,855.2528780590404,5401.812125950149,1186.200000992327,5581.90183379614,0.1543198747590587,0.2090933932028117,0.3700904699106801,0.4250511947526493,0.4190881134777089,alfalfa,,,663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1400.0,T,Muscatine,995.9773474634247,,,0.0034688438349398,14.1,3.130292930556957,8390.161860473954
4271,4271,11088,-3.546170575304618,5,alfalfa,3.312929440783816,926.0,Muscatine,6880.970825788207,-14.66978638986797,,-0.3259952531081771,,,,,,,,,,,,,,,,,,,902.4023794404344,1112.0,-11.123615814563353,53789.21676284922,1987.5,39.66732197187724,100.51688432693732,557.7144891751407,469.1223302754264,100.51688432693732,0.0234968472686742,3611.824577950988,5.232584986515181,21.048100598351624,8.783997858655987,309.93464324545846,21.59314512654369,8.783997858655987,4.011756285195565,61.951631316274245,140.18420629881456,1356.7345357892934,858.9952764318035,926.0000034372011,5401.812125950149,1186.200000992327,5581.90183379614,0.1689119033209155,0.2066401090708961,0.3848432386372206,0.4225832860104414,0.4199702605989897,alfalfa,,,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,926.0,T,Muscatine,1195.0985978945773,,,0.0034688438349398,14.1,3.130292930556957,7783.373205228641
4272,4272,11200,8.252541048714228,8,grassHay,0.1599906670035212,624.0,Clarion,-1326.870975572632,19.65782791493416,,0.4368406203318702,,,,,,,,,,,,,,,,,,,830.3736511118054,1344.0,11.405286866219932,-72078.70235475857,1988.0,39.12663886232069,68.26921148543693,2149.5303874116576,2149.5303874116576,68.26921148543693,0.0129430345779154,2840.861331100771,0.1621712182630633,10.008551625776333,1.4316722681550718e-07,78.93815716037567,15.148475223988344,1.4316722681550718e-07,0.0016653782997374,2.4623675014318188e-06,107.39585034775764,42.04868016392285,41.483294373055855,624.0000003514006,5410.508959793333,1190.7805979661086,5583.782164732023,0.0908414466049698,0.0208790721791731,0.2309609606025171,0.1583943961865553,0.1342457510723879,grassHay,,,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,624.0,A,Clarion,-1601.4577141366362,,,0.0031577344936086,14.1,2.6220995206994613,-496.4973244608266
4273,4273,11214,7.632527656309954,8,grassHay,0.2053865602436,716.0,Clarion,-1058.467602480448,17.31954776879934,,0.38487883930665195,,,,,,,,,,,,,,,,,,,830.3736511118054,1345.0,9.687020112489384,-63505.00848559757,1988.0,38.78932035428144,67.20681333509937,2375.4397572873822,2375.4397572873822,67.20681333509937,0.0125418256383176,2313.609441765775,0.2081871100222111,8.189460826957632,0.0083801805642672,72.41273693319872,11.329625858909546,0.0083801805642672,0.0,0.1412351572123387,105.99613368938084,53.9799435271876,53.2538009774477,715.9999974245455,5410.508959793333,1190.7805979661086,5583.782164732023,0.1343425875036659,0.0579942794201465,0.273704006647184,0.1949022571213806,0.1453015523640747,grassHay,,,897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,716.0,A,Clarion,-1410.9658248981864,,,0.0031577344936086,14.1,2.6220995206994613,-228.0939513686426
4274,4274,11228,7.119601005098822,8,grassHay,0.2164722998612873,817.0,Clarion,-941.2271647564426,16.113970688766273,,0.3580882375281394,,,,,,,,,,,,,,,,,,,830.3736511118054,1346.0,8.99436968366745,-59084.559192143,1988.0,38.59049438394095,66.81618061921652,2651.157706565238,2651.157706565238,66.81618061921652,0.0230436707629977,2307.097617479687,0.2199378635491622,7.260979977597319,0.0132963015601275,68.72934573786556,11.846969689909098,0.0132963015601275,0.0,0.2253041564626992,105.40667500315747,57.02674604881848,56.128174892605216,816.9999931846093,5410.508959793333,1190.7805979661086,5583.782164732023,0.1536836532506539,0.0536811126979361,0.2912460633990655,0.1904160768850047,0.1415881468367002,grassHay,,,899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,817.0,A,Clarion,-1312.7514787781588,,,0.0031577344936086,14.1,2.6220995206994613,-110.85351364463713
4275,4275,11242,7.02764678640915,8,grassHay,0.1956153373457097,772.0,Clarion,-1005.1755449375797,16.459538515362347,,0.3657675225636077,,,,,,,,,,,,,,,,,,,830.3736511118054,1347.0,9.431891728953197,-60351.64122299527,1988.0,38.47224763269952,67.08386230796432,2489.388302648028,2489.388302648028,67.08386230796432,0.0152362949929391,2368.0969516878563,0.1983800333365718,7.462426603711328,0.0085049957617814,69.65206446032789,12.237315646851004,0.0085049957617814,0.0,0.1438598647985371,105.55610994066384,51.43710864369685,50.72026246892331,771.9999953864226,5410.508959793333,1190.7805979661086,5583.782164732023,0.1369244719519003,0.0433407845816775,0.2750169719579585,0.1803256370856267,0.138909640831338,grassHay,,,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,772.0,A,Clarion,-1340.9037377181858,,,0.0031577344936086,14.1,2.6220995206994613,-174.8018938257743
4276,4276,11256,11.092287805029834,8,grassHay,3.099484217432415,1146.0,Clarion,3620.7294557577616,20.852869030172485,,0.4633970895593886,,,,,,,,,,,,,,,,,,,830.3736511118054,1348.0,9.760581225142651,-76460.51977729911,1988.0,41.02711675933795,67.47998390243549,3193.373620231244,3193.373620231244,67.47998390243549,0.0130424481843003,996.16336219309,3.353268618660455,4.139929403070922,4.839344302809314,33.3865447459126,2.958739178105948,4.839344302809314,0.0,109.29077297085038,108.50710066177344,869.4546489812465,803.6519792342618,1146.0000003451732,5410.508959793333,1190.7805979661086,5583.782164732023,0.2442242049750122,0.2479168360384105,0.3880438899634887,0.3835048322018782,0.364546027066472,grassHay,,,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1146.0,A,Clarion,-1698.8137303247186,,,0.0031577344936086,14.1,2.6220995206994613,4451.103106869567
4277,4277,11270,6.977320395340193,8,grassHay,0.2725671115467026,872.0,Clarion,-739.6483292404911,14.821354298920426,,0.32936342886489833,,,,,,,,,,,,,,,,,,,830.3736511118054,1349.0,7.844033903580232,-54344.96576270823,1988.0,38.56424077296518,66.17576340213594,2775.3313565059725,2775.3313565059725,66.17576340213594,0.0244645873767519,2113.485283250924,0.2775194234354907,7.268819966775685,0.0220565635470146,68.48512666733889,10.827963832318726,0.0220565635470146,0.0,0.374385385432268,104.74000417510112,71.95682193363079,70.67275820818077,871.9999978377748,5410.508959793333,1190.7805979661086,5583.782164732023,0.1718013104106451,0.0736065098230507,0.3091742212466646,0.2097409662652489,0.1482914651703907,grassHay,,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,872.0,A,Clarion,-1207.446330218717,,,0.0031577344936086,14.1,2.6220995206994613,90.72532187131435
4278,4278,11284,7.663859879222251,8,grassHay,0.3973636133150135,926.0,Clarion,-552.4628438505682,15.152761755107903,,0.33672803900239784,,,,,,,,,,,,,,,,,,,830.3736511118054,1350.0,7.488901875885652,-55560.12643539564,1988.0,39.05703340082536,66.05080424596254,3022.440061112899,3022.440061112899,66.05080424596254,0.0238029092467752,1968.440286478992,0.4090560740493642,7.567756622062327,0.0278068462024134,69.02680899840117,9.427320237078783,0.0278068462024134,0.0,0.4734835369156261,105.10783764678791,106.06239634279945,103.03070830953564,926.0000034624072,5410.508959793333,1190.7805979661086,5583.782164732023,0.1947131733377606,0.1118017177351779,0.3324486546389028,0.2472208850784358,0.1727535957929012,grassHay,,,901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,926.0,A,Clarion,-1234.4449909827904,,,0.0031577344936086,14.1,2.6220995206994613,277.9108072612372
4279,4279,11298,8.156961414299964,8,grassHay,0.8365456779133875,1100.0,Clarion,185.87867188599853,15.341946724735578,,0.3409321494385684,,,,,,,,,,,,,,,,,,,830.3736511118054,1351.0,7.184985310435614,-56253.80465736378,1988.0,39.39061622887574,66.15704977582286,2794.939204124252,2794.939204124252,66.15704977582286,0.0409790715341075,1899.949640269192,0.9154434073493036,8.806556423558046,0.4210233033496673,73.52074755511414,9.538702567419328,0.4210233033496673,2.403319351265583,2.7303237567763223,105.5476660046986,237.36139776271224,216.90434363039972,854.4295514733044,5410.508959793333,1190.7805979661086,5583.782164732023,0.1663533947662064,0.1336970353909576,0.3070614008821338,0.2693485483821049,0.2254765120712025,grassHay,,,903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1400.0,A,Clarion,-1249.8572598417918,,,0.0031577344936086,14.1,2.6220995206994613,1016.252322997804
4280,4280,11312,-2.589283202074597,8,grassHay,0.2100136642511416,716.0,Okoboji,667.9497482766162,-3.774674863627496,,-0.08388166363616657,,,,,,,,,,,,,,,,,,,830.3736511118054,1352.0,-1.1853916615528988,13840.474499967484,1988.0,99.9314721768282,182.6744018317244,2524.1606825996955,2524.1606825996955,182.6744018317244,0.0138472041081421,3300.293391480396,0.2192654460962495,10.082546464429743,0.0041230616869515,118.693481387881,13.359576051671397,0.0041230616869515,0.0152209171933921,0.0976845462974586,282.60587400855263,56.85239780924186,54.453542945117455,715.9999974245455,5410.508959793333,1190.7805979661086,5583.782164732023,0.1428314231700667,0.0523793984791781,0.3448729544278494,0.2736396280464258,0.2452371405369232,grassHay,,,905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,716.0,O,Okoboji,307.5101788901867,,,0.0031577344936086,14.1,2.6220995206994613,1498.3233993884216
4281,4281,11326,-0.5543687722324222,8,grassHay,0.1760291354159981,624.0,Okoboji,114.00832006684149,2.308977695018129,,0.05131061544484731,,,,,,,,,,,,,,,,,,,830.3736511118054,1353.0,2.863346467250551,-8466.251548399805,1988.0,101.13878355416044,185.13607879098316,2258.405155239748,2258.405155239748,185.13607879098316,0.0109372298132395,3880.7891454614814,0.1809225839209699,12.548330615848233,1.5838171997496946e-08,127.05016456476,16.279750013688382,1.5838171997496946e-08,0.0162709480124273,3.841001305098989e-07,286.2748623451436,46.910641402365776,45.641840111433815,624.0000003514006,5410.508959793333,1190.7805979661086,5583.782164732023,0.0941215897589952,0.0174320269588426,0.2970438808528061,0.2392387329743236,0.2369098137344025,grassHay,,,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,624.0,O,Okoboji,-188.10471622081022,,,0.0031577344936086,14.1,2.6220995206994613,944.381971178647
4282,4282,11340,-4.418324570567492,8,grassHay,0.2158198578505177,772.0,Okoboji,934.9835169625264,-6.930183728912411,,-0.15400408286472025,,,,,,,,,,,,,,,,,,,830.3736511118054,1354.0,-2.511859158344919,25410.67367267884,1988.0,98.81843397644025,181.8354255541489,2647.571696615801,2647.571696615801,181.8354255541489,0.0157245885471482,3321.804792194359,0.2257258017268223,11.328276399238236,0.0046691888893521,122.6661019671448,13.71256292074663,0.0046691888893521,0.0015514114259172,0.1111386663106626,280.6538595305892,58.52747573345464,55.95900599981282,771.9999953864226,5410.508959793333,1190.7805979661086,5583.782164732023,0.1416707351781106,0.0378131615479025,0.3424676541769514,0.259145260225624,0.2402675771418173,grassHay,,,906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,772.0,O,Okoboji,564.5789677820644,,,0.0031577344936086,14.1,2.6220995206994613,1765.3571680743319
4283,4283,11354,-5.363249853945348,8,grassHay,0.2309893835548843,817.0,Okoboji,1196.0947307509139,-9.815735127738265,,-0.21812744728307254,,,,,,,,,,,,,,,,,,,830.3736511118054,1355.0,-4.452485273792917,35991.02880170697,1988.0,98.27564846153938,180.6077817301528,2831.8159342965896,2831.8159342965896,180.6077817301528,0.0222939102485813,3274.8860881312085,0.2437639529802794,10.603358301897948,0.0073856306822226,120.51453102761565,13.515796611738711,0.0073856306822226,0.0,0.1775852305989303,278.8834301916921,63.20451066560103,59.89224730744502,816.9999931846093,5410.508959793333,1190.7805979661086,5583.782164732023,0.1596757120968083,0.047229391255855,0.3598876509888591,0.2683425250154709,0.2422692175832931,grassHay,,,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,817.0,O,Okoboji,799.6552217397439,,,0.0031577344936086,14.1,2.6220995206994613,2026.4683818627193
4284,4284,11368,-6.491176025046471,8,grassHay,0.2884615541264143,872.0,Okoboji,1638.9031938906314,-14.040418355223224,,-0.3120092967827383,,,,,,,,,,,,,,,,,,,830.3736511118054,1356.0,-7.549242330176753,51481.53396915182,1988.0,97.62549718013976,178.73940638489927,3001.8626894480417,3001.8626894480417,178.73940638489927,0.0233773499942529,3014.966006504596,0.3056214745197776,10.310849916739924,0.0126204240606687,119.12992040135,12.548762663716714,0.0126204240606687,0.0,0.3091360422042968,276.364903565039,79.24328232191375,74.79396010563454,871.9999978377748,5410.508959793333,1190.7805979661086,5583.782164732023,0.1816558944066085,0.0655649821478337,0.3815241914157194,0.2861581551351858,0.2470691892581603,grassHay,,,908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,872.0,O,Okoboji,1143.8260820055186,,,0.0031577344936086,14.1,2.6220995206994613,2469.276845002437
4285,4285,11382,-6.439783457714839,8,grassHay,0.4276601982509804,926.0,Okoboji,2066.9623513771,-16.362313851051056,,-0.3636069744678012,,,,,,,,,,,,,,,,,,,830.3736511118054,1357.0,-9.922530393336215,59995.1507871872,1988.0,97.7380864859696,177.42573262672687,3284.8826831196548,3284.8826831196548,177.42573262672687,0.0245639974246173,2856.9953570206067,0.4512995498666492,9.807751328998815,0.0162862551379105,115.8306339801308,11.51001289117926,0.0162862551379105,0.0,0.4050128944628499,275.1638191126965,117.01552614399544,110.88617997507563,926.0000034624072,5410.508959793333,1190.7805979661086,5583.782164732023,0.2124683838874702,0.105150394288933,0.4125416124010531,0.3250264888940338,0.2668803791039751,grassHay,,,909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,926.0,O,Okoboji,1332.9831683989594,,,0.0031577344936086,14.1,2.6220995206994613,2897.3360024889053
4286,4286,11396,-3.459784394075996,8,grassHay,1.5220429544692302,1100.0,Okoboji,3652.2497084080715,-12.766169386795042,,-0.28369265303988983,,,,,,,,,,,,,,,,,,,830.3736511118054,1358.0,-9.306384992719046,46809.28775158182,1988.0,100.03014200990634,178.9218154209373,3104.4963257629397,3104.4963257629397,178.9218154209373,0.0350110674300831,2738.810099745824,1.856842673764484,12.225815561684996,0.3923928442187406,114.37626325711643,11.33795393110194,0.3923928442187406,10.693901845266613,2.066650270265168,278.9519574308437,481.4527789832197,394.6439946230933,854.4295514733044,5410.508959793333,1190.7805979661086,5583.782164732023,0.1941048852403076,0.1376953011684081,0.3969651437223451,0.3575399530484942,0.3191567657115206,grassHay,,,911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1400.0,O,Okoboji,1040.017266044236,,,0.0031577344936086,14.1,2.6220995206994613,4482.623359519877
4287,4287,11410,-11.006025876537665,8,grassHay,10.85885635790885,1146.0,Okoboji,21167.74657062105,-31.068501677364807,,-0.6904111483858846,,,,,,,,,,,,,,,,,,,830.3736511118054,1359.0,-20.062475800827144,113917.83948367096,1988.0,95.10495325724288,171.74668119590058,2142.284957820911,2142.284957820911,171.74668119590058,0.0149884134815467,1968.333438108149,12.811627216268738,5.44481552264793,2.1192232856690643,20.81727752743954,4.397957195380696,2.1192232856690643,6.93471392352706,240.3692068602284,266.8516344531435,3321.8719139325376,2815.546327086366,1146.0000003451732,5410.508959793333,1190.7805979661086,5583.782164732023,0.2919106820240846,0.2729365611047499,0.4997883448749194,0.4936890197952855,0.4715276144965656,grassHay,,,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1146.0,O,Okoboji,2531.047269982653,,,0.0031577344936086,14.1,2.6220995206994613,21998.120221732854
4288,4288,11424,0.2012845513334014,8,grassHay,0.1945212539659967,624.0,Webster,139.08904425711572,2.3906883274245843,,0.05312640727610187,,,,,,,,,,,,,,,,,,,830.3736511118054,1360.0,2.189403776091183,-8765.85720055681,1988.0,82.53054031974996,148.7677901723,2272.0728147616824,2272.0728147616824,148.7677901723,0.0091312413400781,3323.7804653605044,0.1983863512607053,9.839751833979824,0.0002010746606474,100.47459223537848,14.722292393340368,0.0002010746606474,0.0312059623273403,0.0033827304115422,231.29833049205,51.4387467911686,50.43658227832629,624.0000003514006,5410.508959793333,1190.7805979661086,5583.782164732023,0.0901602124932434,0.0198778023672423,0.2772446715925573,0.2235796001065292,0.216665588765063,grassHay,,,912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,624.0,Webster,Webster,-194.76140907418946,,,0.0031577344936086,14.1,2.6220995206994613,969.4626953689211
4289,4289,11438,-3.2083065075926385,8,grassHay,0.3268883522344134,872.0,Webster,1239.095538060512,-8.32325415596155,,-0.1849612034658122,,,,,,,,,,,,,,,,,,,830.3736511118054,1361.0,-5.114947648368911,30518.598571859016,1988.0,80.56328152800552,144.30531075820466,2996.5819403161254,2996.5819403161254,144.30531075820466,0.0242261128901143,2519.004120839973,0.3360614544790395,7.850804961361062,0.0242394466467668,91.17048773739027,10.867856890080729,0.0242394466467668,0.0,0.412153404358052,224.86859228621012,87.13593426849383,84.75747990078006,871.9999978377748,5410.508959793333,1190.7805979661086,5583.782164732023,0.1675013298345829,0.071146472971154,0.3518699563472966,0.273441278495282,0.2301983495244284,grassHay,,,916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,872.0,Webster,Webster,678.0677719056675,,,0.0031577344936086,14.1,2.6220995206994613,2069.4691891723173
4290,4290,11452,-2.556071582685931,8,grassHay,0.2308933236971569,772.0,Webster,747.0099576253053,-4.305261616201463,,-0.09567248036003251,,,,,,,,,,,,,,,,,,,830.3736511118054,1362.0,-1.749190033515532,15785.959259405365,1988.0,80.8871788169888,146.30900832417106,2644.366531190209,2644.366531190209,146.30900832417106,0.0118175287403077,2793.1073081778845,0.2354804639626397,7.6040343734980445,0.0105284454453929,92.02656064965272,12.068850870586362,0.0105284454453929,0.0023705844314234,0.1784523449473258,227.19618714115984,61.05672029888444,59.867340358619984,771.9999953864226,5410.508959793333,1190.7805979661086,5583.782164732023,0.1347763601517903,0.0416006099376196,0.3198159518751982,0.2447723810032421,0.220637626887396,grassHay,,,914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,772.0,Webster,Webster,350.73531299987917,,,0.0031577344936086,14.1,2.6220995206994613,1577.3836087371108
4291,4291,11466,-2.698595863839685,8,grassHay,0.4868382902327152,926.0,Webster,1591.2772760732355,-9.276587641709582,,-0.20614639203799073,,,,,,,,,,,,,,,,,,,830.3736511118054,1363.0,-6.577991777869897,34014.15468626847,1988.0,80.94564225624703,143.5368696661379,3296.7023493603606,3296.7023493603606,143.5368696661379,0.02632044874689,2375.7694261533798,0.508582540423407,8.665261655255904,0.03020082695372,93.386818119753,9.542409908145796,0.03020082695372,0.0,0.5148691076481169,224.48251192238493,131.86818726692624,126.23021382462544,926.0000034624072,5410.508959793333,1190.7805979661086,5583.782164732023,0.1878463516484683,0.1055627489211407,0.3726233046525297,0.3071693151439443,0.254741536553111,grassHay,,,917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,926.0,Webster,Webster,755.732673211274,,,0.0031577344936086,14.1,2.6220995206994613,2421.650927185041
4292,4292,11480,-1.2494375898992018,8,grassHay,0.2422535197641347,716.0,Webster,586.7320151904794,-2.098529930666672,,-0.046633998459259376,,,,,,,,,,,,,,,,,,,830.3736511118054,1364.0,-0.84909234076747,7694.609745777797,1988.0,81.67103244945875,146.88449841147806,2544.035633151221,2544.035633151221,146.88449841147806,0.0094543662684744,2740.1280875567118,0.2470282741439784,7.533858842123155,0.0104476037615978,91.8259492071212,11.214366846099727,0.0104476037615978,0.0194936957941083,0.1765790484300403,228.5555308609368,64.0509025101887,62.81287691027206,715.9999974245455,5410.508959793333,1190.7805979661086,5583.782164732023,0.1323036317776371,0.0560670314001153,0.3186285892993705,0.2591598217846505,0.2274247116679346,grassHay,,,913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,716.0,Webster,Webster,170.96023835164488,,,0.0031577344936086,14.1,2.6220995206994613,1417.1056663022848
4293,4293,11494,-2.78888331171116,8,grassHay,0.2556077905664626,817.0,Webster,907.6688547828312,-5.756680613078444,,-0.12792623584618765,,,,,,,,,,,,,,,,,,,830.3736511118054,1365.0,-2.967797301367284,21107.82891462096,1988.0,80.77864879659785,145.53868606443052,2829.676236441601,2829.676236441601,145.53868606443052,0.0210368482828986,2728.54010427336,0.2617718204859125,7.179266206154852,0.0151057482582494,89.973852462882,11.751523086765244,0.0151057482582494,0.0,0.2564665152568419,226.3173348610283,67.87369345456159,66.27544855401852,816.9999931846093,5410.508959793333,1190.7805979661086,5583.782164732023,0.1504469546682198,0.0520354955089249,0.3349886941271333,0.2549282740889191,0.2232798951402196,grassHay,,,915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,817.0,Webster,Webster,468.9775806121239,,,0.0031577344936086,14.1,2.6220995206994613,1738.0425058946366
4294,4294,11508,-0.2057313109800702,8,grassHay,3.8661850598839194,1146.0,Webster,7243.273270184869,-7.46153708497809,,-0.16581193522173535,,,,,,,,,,,,,,,,,,,830.3736511118054,1366.0,-7.25580577399802,27358.96931158633,1988.0,82.55166304802336,143.41393011245566,3599.993297894689,3599.993297894689,143.41393011245566,0.0171205976903161,1378.455940642546,4.112452007923677,5.170896393328103,7.0460363231987095,41.35295690170922,3.686931070721412,7.0460363231987095,0.0002016099281037,104.85420441031388,225.96559316047905,1066.3000563402102,1002.4465548127588,1146.0000003451732,5410.508959793333,1190.7805979661086,5583.782164732023,0.2373753216453481,0.2143760033147667,0.4277076951059505,0.4160895224502579,0.3936110862669385,grassHay,,,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1146.0,Webster,Webster,607.8665545228816,,,0.0031577344936086,14.1,2.6220995206994613,8073.646921296675
